age;education;marital-status;occupation;race;income;ID
*;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;>50K;47934
*;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;48022
*;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;48079
*;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;48459
*;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;48624
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;72
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;311
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;798
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;1018
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;1032
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;1330
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;1506
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;2325
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;2531
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;2544
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;2988
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;3078
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;3142
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;4767
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;6224
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;6565
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;6782
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;7742
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;7892
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;8340
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;8377
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;8435
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;8489
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;9209
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;9351
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;9871
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;10389
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;10453
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;10777
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;12485
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;12509
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;12521
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;12696
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;12704
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;12918
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;13654
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;13688
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;13878
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;14051
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;14060
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;14779
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;15720
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;15772
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;15972
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;16530
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;16639
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;16995
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;17055
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;17072
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;17298
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;17445
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;17579
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;17683
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;18628
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;18754
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;19373
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;19603
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;19762
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;20144
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;20168
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;21976
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;22290
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;22322
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;22789
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;22851
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;23154
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;23407
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;23816
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;24770
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;25043
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;25829
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;26005
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;26343
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;26934
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;27111
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;27124
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;27674
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;28971
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;29038
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;29700
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;30204
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;30260
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;31082
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;31524
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;31646
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;32073
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;33125
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;33147
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;33188
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;33310
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;33314
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;34011
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;34196
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;34388
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;34764
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;34877
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;34925
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;34989
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;35718
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;35779
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;35784
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;36315
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;36451
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;36881
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;36883
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;36987
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;37184
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;37229
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;38419
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;38943
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;39809
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;39967
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;40231
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;40320
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;40518
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;40539
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;40916
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;41270
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;41421
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;42599
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;42750
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;42806
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;43127
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;43919
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;44294
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;44321
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;44582
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;44735
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;45025
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;45531
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;45702
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;45771
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;45913
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;46634
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;46635
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;46689
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;47034
*;Professional Education;Married-civ-spouse;Tech-support;*;>50K;47192
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;48356
*;Professional Education;Married-civ-spouse;Tech-support;*;<=50K;48838
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;67
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;549
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;829
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;968
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;1152
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;1207
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;1212
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;1289
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;1385
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;1445
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;1597
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;1799
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;2037
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;2397
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;2664
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;2739
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;2933
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;3018
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3077
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3079
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3109
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3264
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3277
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3395
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3472
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3537
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3584
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3785
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;3955
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;4057
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;4208
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;4264
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;4319
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;4344
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;4720
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;4842
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;4851
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;4867
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;5017
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5186
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5298
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5299
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5382
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5461
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;5561
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;5693
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;5951
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;6262
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;6293
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;6360
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;6611
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;6965
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;7240
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;7250
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;7356
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;7922
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8013
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;8064
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;8212
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8361
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8395
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8651
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8734
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;8781
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8857
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;8868
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;8928
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;8942
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;9161
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;9238
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;9323
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;9822
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;9968
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;10039
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;10254
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;10479
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;10799
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;10953
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;11010
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;11057
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;11288
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;11310
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;11467
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;11498
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;11613
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;11824
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;12081
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12099
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12178
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12551
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12584
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12591
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12768
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;12785
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;12788
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12829
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;12951
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;12989
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;13109
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;13110
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;13458
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;13534
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;13603
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;13699
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;13846
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;13875
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;14055
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;14851
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;14954
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;15041
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;15083
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;15218
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;15225
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;15560
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;15759
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;15883
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16009
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16141
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;16330
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16399
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16623
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;16762
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16855
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;16963
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;17442
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;17689
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;17763
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;17787
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;17853
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18054
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18125
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18314
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18383
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18416
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18525
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18623
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18742
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18791
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;18804
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18906
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;18925
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;19303
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;19570
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;19664
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;19665
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;19784
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;19896
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;19925
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;19955
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;20171
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;20244
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;20314
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;20340
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;20918
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;20945
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;21128
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;21190
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;21658
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;21686
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;21712
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;21770
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;22139
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22239
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22484
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;22634
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22653
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22695
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22917
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;22920
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;22931
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;23010
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;23020
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;23176
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;23251
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;24274
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;24857
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;25253
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;25367
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;25578
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;26062
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;26063
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;26276
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;26437
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;26532
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;26591
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;26892
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;26906
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;27023
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;27030
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;27300
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;27428
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;27450
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;27490
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;27536
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;27871
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;27901
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;28007
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;28159
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;28213
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28282
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28288
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28622
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;28761
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28776
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28803
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28839
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;28944
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;28991
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;29028
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;29121
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;29171
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;29476
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;29582
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;29662
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;29799
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;29966
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;29969
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;30117
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;30150
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;30719
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;30734
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;31086
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;31197
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;31284
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;31914
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32034
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32062
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32083
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32098
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;32151
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32607
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;32613
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32688
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32840
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;32899
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;32925
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;33043
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;33618
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;33974
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;34068
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34179
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34418
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;34488
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34565
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34573
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34650
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;34777
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;35121
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;35153
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;35229
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;35612
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;35643
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;35664
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;35671
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;36104
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;36362
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;36416
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;36418
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;36531
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;36693
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;36771
*;Professional Education;Married-civ-spouse;Craft-repair;*;>50K;36804
*;Professional Education;Married-civ-spouse;Craft-repair;*;<=50K;36840
