age;education;marital-status;occupation;race;income;ID
18;High School;spouse not present;Other;*;<=50K;9937
18;High School;spouse not present;Other;*;<=50K;9989
18;High School;spouse not present;Other;*;<=50K;10037
18;High School;spouse not present;Other;*;<=50K;10135
18;High School;spouse not present;Other;*;<=50K;10210
18;High School;spouse not present;Other;*;<=50K;10406
18;High School;spouse not present;Other;*;<=50K;10433
18;High School;spouse not present;Other;*;<=50K;11176
18;High School;spouse not present;Other;*;<=50K;11239
18;High School;spouse not present;Other;*;<=50K;11267
18;High School;spouse not present;Other;*;<=50K;11402
18;High School;spouse not present;Other;*;<=50K;11412
18;High School;spouse not present;Other;*;<=50K;11670
18;High School;spouse not present;Other;*;<=50K;11780
18;High School;spouse not present;Other;*;<=50K;11804
18;High School;spouse not present;Other;*;<=50K;12309
18;High School;spouse not present;Other;*;<=50K;12317
18;High School;spouse not present;Other;*;<=50K;12858
18;High School;spouse not present;Other;*;<=50K;13011
18;High School;spouse not present;Other;*;<=50K;13068
18;High School;spouse not present;Other;*;<=50K;13752
18;High School;spouse not present;Other;*;<=50K;14164
18;High School;spouse not present;Other;*;<=50K;14204
18;High School;spouse not present;Other;*;<=50K;14526
18;High School;spouse not present;Other;*;<=50K;14530
18;High School;spouse not present;Other;*;<=50K;14555
18;High School;spouse not present;Other;*;<=50K;14822
18;High School;spouse not present;Other;*;<=50K;14883
18;High School;spouse not present;Other;*;<=50K;14916
18;High School;spouse not present;Other;*;<=50K;15053
18;High School;spouse not present;Other;*;<=50K;15548
18;High School;spouse not present;Other;*;<=50K;15584
18;High School;spouse not present;Other;*;<=50K;15614
18;High School;spouse not present;Other;*;<=50K;15961
18;High School;spouse not present;Other;*;<=50K;16025
18;High School;spouse not present;Other;*;<=50K;16117
18;High School;spouse not present;Other;*;<=50K;16360
18;High School;spouse not present;Other;*;<=50K;16460
18;High School;spouse not present;Other;*;<=50K;16869
18;High School;spouse not present;Other;*;<=50K;16966
18;High School;spouse not present;Other;*;<=50K;16991
18;High School;spouse not present;Other;*;<=50K;17142
18;High School;spouse not present;Other;*;<=50K;17225
18;High School;spouse not present;Other;*;<=50K;17235
18;High School;spouse not present;Other;*;<=50K;18139
18;High School;spouse not present;Other;*;<=50K;18226
18;High School;spouse not present;Other;*;<=50K;18334
18;High School;spouse not present;Other;*;<=50K;18764
18;High School;spouse not present;Other;*;<=50K;18814
18;High School;spouse not present;Other;*;<=50K;18985
18;High School;spouse not present;Other;*;<=50K;19676
18;High School;spouse not present;Other;*;<=50K;19778
18;High School;spouse not present;Other;*;<=50K;19817
18;High School;spouse not present;Other;*;<=50K;19932
18;High School;spouse not present;Other;*;<=50K;20019
18;High School;spouse not present;Other;*;<=50K;20448
18;High School;spouse not present;Other;*;<=50K;20481
18;High School;spouse not present;Other;*;<=50K;20850
18;High School;spouse not present;Other;*;<=50K;21052
18;High School;spouse not present;Other;*;<=50K;21141
18;High School;spouse not present;Other;*;<=50K;21219
18;High School;spouse not present;Other;*;<=50K;21503
18;High School;spouse not present;Other;*;<=50K;21541
18;High School;spouse not present;Other;*;<=50K;22125
18;High School;spouse not present;Other;*;<=50K;22132
18;High School;spouse not present;Other;*;<=50K;22195
18;High School;spouse not present;Other;*;<=50K;22242
18;High School;spouse not present;Other;*;<=50K;22384
18;High School;spouse not present;Other;*;<=50K;22526
18;High School;spouse not present;Other;*;<=50K;22549
18;High School;spouse not present;Other;*;<=50K;22692
18;High School;spouse not present;Other;*;<=50K;22783
18;High School;spouse not present;Other;*;<=50K;23000
18;High School;spouse not present;Other;*;<=50K;23280
18;High School;spouse not present;Other;*;<=50K;23704
18;High School;spouse not present;Other;*;<=50K;23765
18;High School;spouse not present;Other;*;<=50K;23868
18;High School;spouse not present;Other;*;<=50K;23999
18;High School;spouse not present;Other;*;<=50K;24044
18;High School;spouse not present;Other;*;<=50K;24183
18;High School;spouse not present;Other;*;<=50K;24486
18;High School;spouse not present;Other;*;<=50K;24797
18;High School;spouse not present;Other;*;<=50K;25005
18;High School;spouse not present;Other;*;<=50K;25120
18;High School;spouse not present;Other;*;<=50K;25158
18;High School;spouse not present;Other;*;<=50K;25410
18;High School;spouse not present;Other;*;<=50K;25667
18;High School;spouse not present;Other;*;<=50K;25676
18;High School;spouse not present;Other;*;<=50K;26008
18;High School;spouse not present;Other;*;<=50K;26112
18;High School;spouse not present;Other;*;<=50K;26272
18;High School;spouse not present;Other;*;<=50K;26414
18;High School;spouse not present;Other;*;<=50K;26574
18;High School;spouse not present;Other;*;<=50K;26618
18;High School;spouse not present;Other;*;<=50K;26733
18;High School;spouse not present;Other;*;<=50K;26753
18;High School;spouse not present;Other;*;<=50K;26766
18;High School;spouse not present;Other;*;<=50K;26979
18;High School;spouse not present;Other;*;<=50K;27563
18;High School;spouse not present;Other;*;<=50K;27647
18;High School;spouse not present;Other;*;<=50K;27908
18;High School;spouse not present;Other;*;<=50K;28053
18;High School;spouse not present;Other;*;<=50K;28670
18;High School;spouse not present;Other;*;<=50K;28927
18;High School;spouse not present;Other;*;<=50K;29116
18;High School;spouse not present;Other;*;<=50K;29238
18;High School;spouse not present;Other;*;<=50K;29336
18;High School;spouse not present;Other;*;<=50K;29354
18;High School;spouse not present;Other;*;<=50K;29888
18;High School;spouse not present;Other;*;<=50K;29975
18;High School;spouse not present;Other;*;<=50K;29984
18;High School;spouse not present;Other;*;<=50K;30022
18;High School;spouse not present;Other;*;<=50K;30357
18;High School;spouse not present;Other;*;<=50K;31205
18;High School;spouse not present;Other;*;<=50K;31233
18;High School;spouse not present;Other;*;<=50K;31476
18;High School;spouse not present;Other;*;<=50K;31596
18;High School;spouse not present;Other;*;<=50K;31611
18;High School;spouse not present;Other;*;<=50K;31809
18;High School;spouse not present;Other;*;<=50K;32124
18;High School;spouse not present;Other;*;<=50K;32269
18;High School;spouse not present;Other;*;<=50K;32329
18;High School;spouse not present;Other;*;<=50K;32575
18;High School;spouse not present;Other;*;<=50K;32814
18;High School;spouse not present;Other;*;<=50K;32852
18;High School;spouse not present;Other;*;<=50K;32880
18;High School;spouse not present;Other;*;<=50K;33057
18;High School;spouse not present;Other;*;<=50K;33222
18;High School;spouse not present;Other;*;<=50K;33474
18;High School;spouse not present;Other;*;<=50K;33593
18;High School;spouse not present;Other;*;<=50K;34073
18;High School;spouse not present;Other;*;<=50K;34162
18;High School;spouse not present;Other;*;<=50K;34592
18;High School;spouse not present;Other;*;<=50K;34891
18;High School;spouse not present;Other;*;<=50K;35003
18;High School;spouse not present;Other;*;<=50K;35386
18;High School;spouse not present;Other;*;<=50K;35391
18;High School;spouse not present;Other;*;<=50K;35520
18;High School;spouse not present;Other;*;<=50K;35550
18;High School;spouse not present;Other;*;<=50K;35555
18;High School;spouse not present;Other;*;<=50K;35620
18;High School;spouse not present;Other;*;<=50K;35894
18;High School;spouse not present;Other;*;<=50K;35906
18;High School;spouse not present;Other;*;<=50K;35985
18;High School;spouse not present;Other;*;<=50K;36049
18;High School;spouse not present;Other;*;<=50K;36294
18;High School;spouse not present;Other;*;<=50K;36876
18;High School;spouse not present;Other;*;<=50K;37027
18;High School;spouse not present;Other;*;<=50K;37167
18;High School;spouse not present;Other;*;<=50K;37399
18;High School;spouse not present;Other;*;<=50K;37512
18;High School;spouse not present;Other;*;<=50K;37587
18;High School;spouse not present;Other;*;<=50K;37590
18;High School;spouse not present;Other;*;<=50K;37635
18;High School;spouse not present;Other;*;<=50K;37807
18;High School;spouse not present;Other;*;<=50K;38218
18;High School;spouse not present;Other;*;<=50K;38325
18;High School;spouse not present;Other;*;<=50K;38371
18;High School;spouse not present;Other;*;<=50K;38485
18;High School;spouse not present;Other;*;<=50K;39240
18;High School;spouse not present;Other;*;<=50K;39312
18;High School;spouse not present;Other;*;<=50K;39402
18;High School;spouse not present;Other;*;<=50K;39420
18;High School;spouse not present;Other;*;<=50K;39873
18;High School;spouse not present;Other;*;<=50K;39914
18;High School;spouse not present;Other;*;<=50K;40048
18;High School;spouse not present;Other;*;<=50K;40206
18;High School;spouse not present;Other;*;<=50K;40657
18;High School;spouse not present;Other;*;<=50K;40806
18;High School;spouse not present;Other;*;<=50K;40821
18;High School;spouse not present;Other;*;<=50K;40841
18;High School;spouse not present;Other;*;<=50K;40921
18;High School;spouse not present;Other;*;<=50K;41085
18;High School;spouse not present;Other;*;<=50K;41106
18;High School;spouse not present;Other;*;<=50K;41135
18;High School;spouse not present;Other;*;<=50K;41616
18;High School;spouse not present;Other;*;<=50K;41626
18;High School;spouse not present;Other;*;<=50K;42070
18;High School;spouse not present;Other;*;<=50K;42381
18;High School;spouse not present;Other;*;<=50K;42487
18;High School;spouse not present;Other;*;<=50K;42581
18;High School;spouse not present;Other;*;<=50K;42615
18;High School;spouse not present;Other;*;<=50K;42891
18;High School;spouse not present;Other;*;<=50K;43043
18;High School;spouse not present;Other;*;<=50K;43101
18;High School;spouse not present;Other;*;<=50K;44175
18;High School;spouse not present;Other;*;<=50K;44353
18;High School;spouse not present;Other;*;<=50K;44685
18;High School;spouse not present;Other;*;<=50K;44706
18;High School;spouse not present;Other;*;<=50K;44725
18;High School;spouse not present;Other;*;<=50K;44748
18;High School;spouse not present;Other;*;<=50K;44914
18;High School;spouse not present;Other;*;<=50K;44949
18;High School;spouse not present;Other;*;<=50K;45220
18;High School;spouse not present;Other;*;<=50K;45274
18;High School;spouse not present;Other;*;<=50K;45625
18;High School;spouse not present;Other;*;<=50K;45735
18;High School;spouse not present;Other;*;<=50K;45763
18;High School;spouse not present;Other;*;<=50K;45790
18;High School;spouse not present;Other;*;<=50K;45884
18;High School;spouse not present;Other;*;<=50K;46157
18;High School;spouse not present;Other;*;<=50K;46338
18;High School;spouse not present;Other;*;<=50K;46418
18;High School;spouse not present;Other;*;<=50K;46601
18;High School;spouse not present;Other;*;<=50K;46617
18;High School;spouse not present;Other;*;<=50K;46649
18;High School;spouse not present;Other;*;<=50K;46829
18;High School;spouse not present;Other;*;<=50K;46960
18;High School;spouse not present;Other;*;<=50K;47485
18;High School;spouse not present;Other;*;<=50K;47507
18;High School;spouse not present;Other;*;<=50K;47857
18;High School;spouse not present;Other;*;<=50K;47922
18;High School;spouse not present;Other;*;<=50K;47965
18;High School;spouse not present;Other;*;<=50K;48149
18;High School;spouse not present;Other;*;<=50K;48187
18;High School;spouse not present;Other;*;<=50K;48198
18;High School;spouse not present;Other;*;<=50K;48300
18;High School;spouse not present;Other;*;<=50K;48469
18;High School;spouse not present;Other;*;<=50K;48627
18;High School;spouse not present;Other;*;<=50K;48674
19;High School;spouse not present;Other;*;<=50K;276
19;High School;spouse not present;Other;*;<=50K;842
19;High School;spouse not present;Other;*;<=50K;966
19;High School;spouse not present;Other;*;<=50K;1283
19;High School;spouse not present;Other;*;<=50K;1333
19;High School;spouse not present;Other;*;<=50K;1549
19;High School;spouse not present;Other;*;<=50K;1618
19;High School;spouse not present;Other;*;<=50K;1723
19;High School;spouse not present;Other;*;<=50K;1949
19;High School;spouse not present;Other;*;<=50K;2087
19;High School;spouse not present;Other;*;<=50K;2569
19;High School;spouse not present;Other;*;<=50K;2889
19;High School;spouse not present;Other;*;<=50K;2958
19;High School;spouse not present;Other;*;<=50K;3000
19;High School;spouse not present;Other;*;<=50K;3418
19;High School;spouse not present;Other;*;<=50K;3887
19;High School;spouse not present;Other;*;<=50K;3904
19;High School;spouse not present;Other;*;<=50K;4050
19;High School;spouse not present;Other;*;<=50K;4357
19;High School;spouse not present;Other;*;<=50K;4388
19;High School;spouse not present;Other;*;<=50K;4706
19;High School;spouse not present;Other;*;<=50K;4838
19;High School;spouse not present;Other;*;<=50K;5085
19;High School;spouse not present;Other;*;<=50K;5279
19;High School;spouse not present;Other;*;<=50K;5362
19;High School;spouse not present;Other;*;<=50K;5439
19;High School;spouse not present;Other;*;<=50K;5466
19;High School;spouse not present;Other;*;<=50K;5674
19;High School;spouse not present;Other;*;<=50K;6044
19;High School;spouse not present;Other;*;<=50K;6142
19;High School;spouse not present;Other;*;<=50K;6214
19;High School;spouse not present;Other;*;<=50K;6502
19;High School;spouse not present;Other;*;<=50K;6834
19;High School;spouse not present;Other;*;<=50K;6872
19;High School;spouse not present;Other;*;<=50K;6992
19;High School;spouse not present;Other;*;<=50K;7106
19;High School;spouse not present;Other;*;<=50K;7291
19;High School;spouse not present;Other;*;<=50K;7649
19;High School;spouse not present;Other;*;<=50K;8059
19;High School;spouse not present;Other;*;<=50K;8899
19;High School;spouse not present;Other;*;<=50K;9364
19;High School;spouse not present;Other;*;<=50K;9449
19;High School;spouse not present;Other;*;<=50K;9477
19;High School;spouse not present;Other;*;<=50K;9764
19;High School;spouse not present;Other;*;<=50K;10367
19;High School;spouse not present;Other;*;<=50K;11173
19;High School;spouse not present;Other;*;<=50K;11446
19;High School;spouse not present;Other;*;<=50K;11786
19;High School;spouse not present;Other;*;<=50K;11887
19;High School;spouse not present;Other;*;<=50K;13236
19;High School;spouse not present;Other;*;<=50K;13459
19;High School;spouse not present;Other;*;<=50K;13509
19;High School;spouse not present;Other;*;<=50K;13548
19;High School;spouse not present;Other;*;<=50K;13637
19;High School;spouse not present;Other;*;<=50K;13850
19;High School;spouse not present;Other;*;<=50K;13870
19;High School;spouse not present;Other;*;<=50K;14239
19;High School;spouse not present;Other;*;<=50K;14399
19;High School;spouse not present;Other;*;<=50K;14987
19;High School;spouse not present;Other;*;<=50K;15031
19;High School;spouse not present;Other;*;<=50K;15248
19;High School;spouse not present;Other;*;<=50K;15346
19;High School;spouse not present;Other;*;<=50K;15656
19;High School;spouse not present;Other;*;<=50K;16223
19;High School;spouse not present;Other;*;<=50K;16671
19;High School;spouse not present;Other;*;<=50K;16917
19;High School;spouse not present;Other;*;<=50K;17161
19;High School;spouse not present;Other;*;<=50K;17675
19;High School;spouse not present;Other;*;<=50K;18360
19;High School;spouse not present;Other;*;<=50K;18926
19;High School;spouse not present;Other;*;<=50K;19046
19;High School;spouse not present;Other;*;<=50K;19219
19;High School;spouse not present;Other;*;<=50K;19567
19;High School;spouse not present;Other;*;<=50K;20086
19;High School;spouse not present;Other;*;<=50K;20798
19;High School;spouse not present;Other;*;<=50K;20809
19;High School;spouse not present;Other;*;<=50K;21213
19;High School;spouse not present;Other;*;<=50K;21268
19;High School;spouse not present;Other;*;<=50K;21288
19;High School;spouse not present;Other;*;<=50K;21632
19;High School;spouse not present;Other;*;<=50K;21763
19;High School;spouse not present;Other;*;<=50K;21958
19;High School;spouse not present;Other;*;<=50K;22082
19;High School;spouse not present;Other;*;<=50K;22111
19;High School;spouse not present;Other;*;<=50K;22173
19;High School;spouse not present;Other;*;<=50K;22264
19;High School;spouse not present;Other;*;<=50K;22710
19;High School;spouse not present;Other;*;<=50K;22849
19;High School;spouse not present;Other;*;<=50K;22894
19;High School;spouse not present;Other;*;<=50K;22974
19;High School;spouse not present;Other;*;<=50K;23148
19;High School;spouse not present;Other;*;<=50K;23343
19;High School;spouse not present;Other;*;<=50K;23368
19;High School;spouse not present;Other;*;<=50K;23398
19;High School;spouse not present;Other;*;<=50K;23468
19;High School;spouse not present;Other;*;<=50K;23498
19;High School;spouse not present;Other;*;<=50K;23584
19;High School;spouse not present;Other;*;<=50K;23648
19;High School;spouse not present;Other;*;<=50K;23688
19;High School;spouse not present;Other;*;<=50K;23753
19;High School;spouse not present;Other;*;<=50K;23851
19;High School;spouse not present;Other;*;<=50K;23867
19;High School;spouse not present;Other;*;>50K;24023
19;High School;spouse not present;Other;*;<=50K;24288
19;High School;spouse not present;Other;*;<=50K;24352
19;High School;spouse not present;Other;*;<=50K;24418
19;High School;spouse not present;Other;*;<=50K;24681
19;High School;spouse not present;Other;*;<=50K;24894
19;High School;spouse not present;Other;*;<=50K;25539
19;High School;spouse not present;Other;*;<=50K;25685
19;High School;spouse not present;Other;*;<=50K;25822
19;High School;spouse not present;Other;*;<=50K;25952
19;High School;spouse not present;Other;*;<=50K;26531
19;High School;spouse not present;Other;*;<=50K;26837
19;High School;spouse not present;Other;*;<=50K;27065
19;High School;spouse not present;Other;*;<=50K;27266
19;High School;spouse not present;Other;*;<=50K;27274
19;High School;spouse not present;Other;*;<=50K;28011
19;High School;spouse not present;Other;*;<=50K;28060
19;High School;spouse not present;Other;*;<=50K;28204
19;High School;spouse not present;Other;*;<=50K;28708
19;High School;spouse not present;Other;*;<=50K;28762
19;High School;spouse not present;Other;*;<=50K;28964
19;High School;spouse not present;Other;*;<=50K;29095
19;High School;spouse not present;Other;*;<=50K;29233
19;High School;spouse not present;Other;*;<=50K;29289
19;High School;spouse not present;Other;*;<=50K;30027
19;High School;spouse not present;Other;*;<=50K;30175
19;High School;spouse not present;Other;*;<=50K;30266
19;High School;spouse not present;Other;*;<=50K;30419
19;High School;spouse not present;Other;*;<=50K;30806
19;High School;spouse not present;Other;*;<=50K;30972
19;High School;spouse not present;Other;*;<=50K;31025
19;High School;spouse not present;Other;*;<=50K;31095
19;High School;spouse not present;Other;*;<=50K;31150
19;High School;spouse not present;Other;*;<=50K;31489
19;High School;spouse not present;Other;*;<=50K;31615
19;High School;spouse not present;Other;*;<=50K;31731
19;High School;spouse not present;Other;*;<=50K;31773
19;High School;spouse not present;Other;*;<=50K;32183
19;High School;spouse not present;Other;*;<=50K;32251
19;High School;spouse not present;Other;*;<=50K;32341
19;High School;spouse not present;Other;*;<=50K;32411
19;High School;spouse not present;Other;*;<=50K;32468
19;High School;spouse not present;Other;*;<=50K;32539
19;High School;spouse not present;Other;*;<=50K;32578
19;High School;spouse not present;Other;*;<=50K;32683
19;High School;spouse not present;Other;*;<=50K;32816
19;High School;spouse not present;Other;*;<=50K;33294
19;High School;spouse not present;Other;*;<=50K;33434
19;High School;spouse not present;Other;*;<=50K;33574
19;High School;spouse not present;Other;*;<=50K;33732
19;High School;spouse not present;Other;*;<=50K;33955
19;High School;spouse not present;Other;*;<=50K;34160
19;High School;spouse not present;Other;*;<=50K;34686
19;High School;spouse not present;Other;*;<=50K;34863
19;High School;spouse not present;Other;*;<=50K;34980
19;High School;spouse not present;Other;*;<=50K;35343
19;High School;spouse not present;Other;*;<=50K;35373
19;High School;spouse not present;Other;*;<=50K;35417
19;High School;spouse not present;Other;*;<=50K;35713
19;High School;spouse not present;Other;*;<=50K;36163
19;High School;spouse not present;Other;*;<=50K;36248
19;High School;spouse not present;Other;*;<=50K;36576
19;High School;spouse not present;Other;*;<=50K;36656
19;High School;spouse not present;Other;*;<=50K;36757
19;High School;spouse not present;Other;*;<=50K;36935
19;High School;spouse not present;Other;*;<=50K;36979
19;High School;spouse not present;Other;*;<=50K;37176
19;High School;spouse not present;Other;*;<=50K;37227
19;High School;spouse not present;Other;*;<=50K;37307
19;High School;spouse not present;Other;*;<=50K;38374
19;High School;spouse not present;Other;*;<=50K;38497
19;High School;spouse not present;Other;*;<=50K;38593
19;High School;spouse not present;Other;*;<=50K;38665
19;High School;spouse not present;Other;*;<=50K;38942
19;High School;spouse not present;Other;*;<=50K;38946
19;High School;spouse not present;Other;*;<=50K;38969
19;High School;spouse not present;Other;*;<=50K;39178
19;High School;spouse not present;Other;*;<=50K;39574
19;High School;spouse not present;Other;*;<=50K;39789
19;High School;spouse not present;Other;*;<=50K;40028
19;High School;spouse not present;Other;*;<=50K;40392
19;High School;spouse not present;Other;*;<=50K;40447
19;High School;spouse not present;Other;*;<=50K;40607
19;High School;spouse not present;Other;*;<=50K;40942
19;High School;spouse not present;Other;*;<=50K;40959
19;High School;spouse not present;Other;*;<=50K;40997
19;High School;spouse not present;Other;*;<=50K;41051
19;High School;spouse not present;Other;*;<=50K;41183
19;High School;spouse not present;Other;*;<=50K;41233
19;High School;spouse not present;Other;*;<=50K;41278
19;High School;spouse not present;Other;*;<=50K;41691
19;High School;spouse not present;Other;*;<=50K;41755
19;High School;spouse not present;Other;*;<=50K;41846
19;High School;spouse not present;Other;*;<=50K;41853
19;High School;spouse not present;Other;*;<=50K;42087
19;High School;spouse not present;Other;*;<=50K;42244
19;High School;spouse not present;Other;*;<=50K;42282
19;High School;spouse not present;Other;*;<=50K;42751
19;High School;spouse not present;Other;*;<=50K;42789
19;High School;spouse not present;Other;*;<=50K;42933
19;High School;spouse not present;Other;*;<=50K;43837
19;High School;spouse not present;Other;*;<=50K;43873
19;High School;spouse not present;Other;*;<=50K;43940
19;High School;spouse not present;Other;*;<=50K;44350
19;High School;spouse not present;Other;*;<=50K;44863
19;High School;spouse not present;Other;*;<=50K;45032
19;High School;spouse not present;Other;*;<=50K;45358
19;High School;spouse not present;Other;*;<=50K;45755
19;High School;spouse not present;Other;*;<=50K;46031
19;High School;spouse not present;Other;*;<=50K;46187
19;High School;spouse not present;Other;*;<=50K;46573
19;High School;spouse not present;Other;*;<=50K;47076
19;High School;spouse not present;Other;*;<=50K;47224
19;High School;spouse not present;Other;*;<=50K;48354
19;High School;spouse not present;Other;*;<=50K;48440
19;High School;spouse not present;Other;*;<=50K;48487
19;High School;spouse not present;Other;*;<=50K;48537
20;High School;spouse not present;Other;*;<=50K;87
20;High School;spouse not present;Other;*;<=50K;100
20;High School;spouse not present;Other;*;<=50K;487
20;High School;spouse not present;Other;*;<=50K;647
20;High School;spouse not present;Other;*;<=50K;850
20;High School;spouse not present;Other;*;<=50K;878
20;High School;spouse not present;Other;*;<=50K;945
20;High School;spouse not present;Other;*;<=50K;1411
20;High School;spouse not present;Other;*;<=50K;1772
20;High School;spouse not present;Other;*;<=50K;1923
20;High School;spouse not present;Other;*;<=50K;1978
20;High School;spouse not present;Other;*;<=50K;2283
20;High School;spouse not present;Other;*;<=50K;2437
20;High School;spouse not present;Other;*;<=50K;2741
20;High School;spouse not present;Other;*;<=50K;2774
20;High School;spouse not present;Other;*;<=50K;3257
20;High School;spouse not present;Other;*;<=50K;3706
20;High School;spouse not present;Other;*;<=50K;3723
20;High School;spouse not present;Other;*;<=50K;4070
20;High School;spouse not present;Other;*;<=50K;4736
20;High School;spouse not present;Other;*;<=50K;4903
20;High School;spouse not present;Other;*;<=50K;5554
20;High School;spouse not present;Other;*;<=50K;5601
20;High School;spouse not present;Other;*;>50K;5954
20;High School;spouse not present;Other;*;<=50K;5956
20;High School;spouse not present;Other;*;<=50K;5982
20;High School;spouse not present;Other;*;<=50K;6491
20;High School;spouse not present;Other;*;<=50K;6538
20;High School;spouse not present;Other;*;<=50K;6668
20;High School;spouse not present;Other;*;<=50K;6718
20;High School;spouse not present;Other;*;<=50K;6824
20;High School;spouse not present;Other;*;<=50K;7014
20;High School;spouse not present;Other;*;<=50K;7221
20;High School;spouse not present;Other;*;<=50K;7284
20;High School;spouse not present;Other;*;<=50K;9373
20;High School;spouse not present;Other;*;<=50K;9558
20;High School;spouse not present;Other;*;<=50K;9612
20;High School;spouse not present;Other;*;<=50K;10032
20;High School;spouse not present;Other;*;<=50K;10438
20;High School;spouse not present;Other;*;<=50K;10887
20;High School;spouse not present;Other;*;<=50K;10922
20;High School;spouse not present;Other;*;<=50K;11321
20;High School;spouse not present;Other;*;<=50K;11359
20;High School;spouse not present;Other;*;<=50K;11672
20;High School;spouse not present;Other;*;<=50K;13137
20;High School;spouse not present;Other;*;<=50K;15432
20;High School;spouse not present;Other;*;<=50K;15457
20;High School;spouse not present;Other;*;<=50K;15498
20;High School;spouse not present;Other;*;<=50K;15635
20;High School;spouse not present;Other;*;<=50K;15829
20;High School;spouse not present;Other;*;<=50K;16200
20;High School;spouse not present;Other;*;<=50K;16538
20;High School;spouse not present;Other;*;<=50K;17091
20;High School;spouse not present;Other;*;<=50K;17247
20;High School;spouse not present;Other;*;<=50K;17966
20;High School;spouse not present;Other;*;<=50K;18029
20;High School;spouse not present;Other;*;<=50K;18341
20;High School;spouse not present;Other;*;<=50K;18539
20;High School;spouse not present;Other;*;<=50K;18781
20;High School;spouse not present;Other;*;<=50K;18994
20;High School;spouse not present;Other;*;<=50K;20135
20;High School;spouse not present;Other;*;<=50K;20267
20;High School;spouse not present;Other;*;<=50K;20897
20;High School;spouse not present;Other;*;<=50K;21122
20;High School;spouse not present;Other;*;<=50K;21137
20;High School;spouse not present;Other;*;<=50K;21540
20;High School;spouse not present;Other;*;<=50K;21553
20;High School;spouse not present;Other;*;<=50K;22021
20;High School;spouse not present;Other;*;<=50K;22045
20;High School;spouse not present;Other;*;<=50K;22141
20;High School;spouse not present;Other;*;<=50K;22278
20;High School;spouse not present;Other;*;<=50K;22553
20;High School;spouse not present;Other;*;<=50K;22681
20;High School;spouse not present;Other;*;<=50K;22686
20;High School;spouse not present;Other;*;<=50K;22778
20;High School;spouse not present;Other;*;<=50K;22908
20;High School;spouse not present;Other;*;<=50K;24025
20;High School;spouse not present;Other;*;<=50K;24042
20;High School;spouse not present;Other;*;<=50K;24391
20;High School;spouse not present;Other;*;<=50K;24595
20;High School;spouse not present;Other;*;<=50K;24608
20;High School;spouse not present;Other;*;<=50K;24722
20;High School;spouse not present;Other;*;<=50K;24869
20;High School;spouse not present;Other;*;<=50K;24873
20;High School;spouse not present;Other;*;<=50K;25316
20;High School;spouse not present;Other;*;<=50K;25433
20;High School;spouse not present;Other;*;<=50K;25586
20;High School;spouse not present;Other;*;<=50K;25663
20;High School;spouse not present;Other;*;<=50K;25980
20;High School;spouse not present;Other;*;<=50K;26097
20;High School;spouse not present;Other;*;<=50K;26265
20;High School;spouse not present;Other;*;<=50K;26402
20;High School;spouse not present;Other;*;<=50K;26927
20;High School;spouse not present;Other;*;<=50K;27128
20;High School;spouse not present;Other;*;<=50K;27496
20;High School;spouse not present;Other;*;<=50K;27990
20;High School;spouse not present;Other;*;<=50K;28418
20;High School;spouse not present;Other;*;<=50K;28621
20;High School;spouse not present;Other;*;<=50K;28686
20;High School;spouse not present;Other;*;<=50K;28852
20;High School;spouse not present;Other;*;<=50K;29357
20;High School;spouse not present;Other;*;<=50K;30053
20;High School;spouse not present;Other;*;<=50K;30620
20;High School;spouse not present;Other;*;<=50K;31636
20;High School;spouse not present;Other;*;<=50K;31733
20;High School;spouse not present;Other;*;<=50K;31755
20;High School;spouse not present;Other;*;<=50K;32498
20;High School;spouse not present;Other;*;<=50K;33291
20;High School;spouse not present;Other;*;<=50K;33707
20;High School;spouse not present;Other;*;<=50K;35252
20;High School;spouse not present;Other;*;<=50K;35405
20;High School;spouse not present;Other;*;<=50K;36518
20;High School;spouse not present;Other;*;<=50K;36953
20;High School;spouse not present;Other;*;<=50K;37120
20;High School;spouse not present;Other;*;<=50K;37202
20;High School;spouse not present;Other;*;<=50K;37252
20;High School;spouse not present;Other;*;<=50K;38070
20;High School;spouse not present;Other;*;<=50K;38221
20;High School;spouse not present;Other;*;<=50K;38484
20;High School;spouse not present;Other;*;<=50K;38545
20;High School;spouse not present;Other;*;<=50K;38647
20;High School;spouse not present;Other;*;<=50K;38923
20;High School;spouse not present;Other;*;<=50K;39216
20;High School;spouse not present;Other;*;<=50K;39319
20;High School;spouse not present;Other;*;<=50K;39486
20;High School;spouse not present;Other;*;<=50K;39565
20;High School;spouse not present;Other;*;<=50K;39992
20;High School;spouse not present;Other;*;<=50K;40053
20;High School;spouse not present;Other;*;<=50K;40228
20;High School;spouse not present;Other;*;<=50K;40496
20;High School;spouse not present;Other;*;<=50K;40594
20;High School;spouse not present;Other;*;<=50K;40696
20;High School;spouse not present;Other;*;<=50K;40943
20;High School;spouse not present;Other;*;<=50K;41119
20;High School;spouse not present;Other;*;<=50K;41134
20;High School;spouse not present;Other;*;<=50K;41160
20;High School;spouse not present;Other;*;<=50K;41767
20;High School;spouse not present;Other;*;<=50K;41897
20;High School;spouse not present;Other;*;<=50K;42036
20;High School;spouse not present;Other;*;<=50K;42045
20;High School;spouse not present;Other;*;<=50K;42394
20;High School;spouse not present;Other;*;<=50K;42537
20;High School;spouse not present;Other;*;<=50K;42715
20;High School;spouse not present;Other;*;<=50K;42864
